2022-12-05 18:18:18,627 | WARNING | client | 
2022-12-05 18:18:29,918 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:18:35,466 |    INFO | client | Logging as  pass...
2022-12-05 18:18:35,466 |    INFO | client | Starting input thread
2022-12-05 18:18:41,381 | WARNING | client | Server has disconnected
2022-12-05 18:19:17,597 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:19:23,250 |    INFO | client | Logging as pass...
2022-12-05 18:19:23,250 |    INFO | client | Starting input thread
2022-12-05 18:19:29,857 | WARNING | client | Server has disconnected
2022-12-05 18:19:32,997 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:19:37,714 |    INFO | client | Logging as pass...
2022-12-05 18:19:37,714 |    INFO | client | Starting input thread
2022-12-05 18:19:40,328 | WARNING | client | Server has disconnected
2022-12-05 18:21:42,269 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:35:49,746 | WARNING | client | 
2022-12-05 18:35:56,728 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:36:09,285 |    INFO | client | Logging as pass...
2022-12-05 18:36:09,285 |    INFO | client | Starting input thread
2022-12-05 18:36:27,674 | WARNING | client | Server has disconnected
2022-12-05 18:39:28,115 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:39:33,419 |    INFO | client | Logging as pass...
2022-12-05 18:39:33,419 |    INFO | client | Starting input thread
2022-12-05 18:44:40,454 | WARNING | client | Server has disconnected
2022-12-05 18:49:19,572 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:49:27,918 |    INFO | client | Logging as pass...
2022-12-05 18:49:27,918 |    INFO | client | Starting input thread
2022-12-05 18:51:50,510 | WARNING | client | Server has disconnected
2022-12-05 18:51:58,177 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:52:04,873 |    INFO | client | Logging as vass...
2022-12-05 18:52:04,873 |    INFO | client | Starting input thread
2022-12-05 18:54:43,158 | WARNING | client | Server has disconnected
2022-12-05 18:55:37,717 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 18:55:45,231 |    INFO | client | Logging as pass...
2022-12-05 18:55:45,231 |    INFO | client | Starting input thread
2022-12-05 19:02:49,690 | WARNING | client | Server has disconnected
2022-12-05 19:02:54,261 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:02:59,343 |    INFO | client | Logging as pass...
2022-12-05 19:02:59,343 |    INFO | client | Starting input thread
2022-12-05 19:07:30,182 | WARNING | client | Server has disconnected
2022-12-05 19:07:34,454 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:07:39,768 |    INFO | client | Logging as pass...
2022-12-05 19:07:39,769 |    INFO | client | Starting input thread
2022-12-05 19:07:46,313 | WARNING | client | Server has disconnected
2022-12-05 19:08:59,455 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:14:22,241 | WARNING | client | 
2022-12-05 19:14:26,400 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:14:37,206 |    INFO | client | Logging as pass...
2022-12-05 19:14:37,206 |    INFO | client | Starting input thread
2022-12-05 19:14:40,115 | WARNING | client | Server has disconnected
2022-12-05 19:14:41,570 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:17:32,220 | WARNING | client | 
2022-12-05 19:17:36,196 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:17:40,980 |    INFO | client | Logging as pass...
2022-12-05 19:17:40,980 |    INFO | client | Starting input thread
2022-12-05 19:17:43,438 | WARNING | client | Server has disconnected
2022-12-05 19:17:45,050 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:17:47,604 |    INFO | client | Logging as pass...
2022-12-05 19:17:47,605 |    INFO | client | Starting input thread
2022-12-05 19:19:53,431 | WARNING | client | Server has disconnected
2022-12-05 19:20:02,037 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:20:06,481 |    INFO | client | Logging as vass...
2022-12-05 19:20:06,481 |    INFO | client | Starting input thread
2022-12-05 19:20:08,337 | WARNING | client | Server has disconnected
2022-12-05 19:20:19,049 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:20:28,991 |    INFO | client | Logging as vass...
2022-12-05 19:20:28,991 |    INFO | client | Starting input thread
2022-12-05 19:20:33,891 | WARNING | client | Server has disconnected
2022-12-05 19:20:51,788 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:20:56,474 |    INFO | client | Logging as vass...
2022-12-05 19:20:56,474 |    INFO | client | Starting input thread
2022-12-05 19:21:46,904 | WARNING | client | Server has disconnected
2022-12-05 19:21:50,439 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:21:55,299 |    INFO | client | Logging as vass...
2022-12-05 19:21:55,300 |    INFO | client | Starting input thread
2022-12-05 19:22:50,795 | WARNING | client | Server has disconnected
2022-12-05 19:22:54,702 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:23:00,218 |    INFO | client | Logging as vass...
2022-12-05 19:23:00,218 |    INFO | client | Starting input thread
2022-12-05 19:23:37,882 | WARNING | client | Server has disconnected
2022-12-05 19:23:46,706 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 19:23:55,267 |    INFO | client | Logging as vass...
2022-12-05 19:23:55,267 |    INFO | client | Starting input thread
2022-12-05 19:24:02,116 | WARNING | client | Server has disconnected
2022-12-05 20:53:30,141 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 20:53:35,847 |    INFO | client | Logging as pass...
2022-12-05 20:53:35,847 |    INFO | client | Starting input thread
2022-12-05 20:54:25,175 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 20:54:29,099 |    INFO | client | Logging as pass...
2022-12-05 20:54:29,100 |    INFO | client | Starting input thread
2022-12-05 20:54:48,048 | WARNING | client | Server has disconnected
2022-12-05 20:55:09,382 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 20:55:21,797 |    INFO | client | Logging as pass...
2022-12-05 20:55:21,797 |    INFO | client | Starting input thread
2022-12-05 22:14:54,828 | WARNING | client | Server has disconnected
2022-12-05 22:25:53,447 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-05 22:26:05,002 |    INFO | client | Logging as 'Vasya' ...
2022-12-05 22:26:05,002 |    INFO | client | Starting input thread
2022-12-05 22:26:07,766 | WARNING | client | Server has disconnected
2022-12-06 06:54:44,515 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-06 06:55:05,106 |    INFO | client | Logging as 'user_1' ...
2022-12-06 06:55:05,106 |    INFO | client | Starting input thread
2022-12-06 06:56:02,323 | WARNING | client | Server has disconnected
2022-12-06 06:56:12,441 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-06 06:56:17,451 |    INFO | client | Logging as 'user_1' ...
2022-12-06 06:56:17,451 |    INFO | client | Starting input thread
2022-12-06 06:56:22,943 | WARNING | client | Server has disconnected
2022-12-06 07:37:09,641 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-06 07:37:22,345 |    INFO | client | Logging as 'user_1' ...
2022-12-06 07:37:22,345 |    INFO | client | Starting input thread
2022-12-06 07:39:36,127 | WARNING | client | Server has disconnected
2022-12-06 07:41:45,424 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-06 07:42:00,065 |    INFO | client | Logging as 'user_1' ...
2022-12-06 07:42:00,065 |    INFO | client | Starting input thread
2022-12-06 07:42:27,138 | WARNING | client | Server has disconnected
2022-12-06 07:51:23,189 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-06 07:51:36,620 |    INFO | client | Logging as 'user_1' ...
2022-12-06 07:51:36,620 |    INFO | client | Starting input thread
2022-12-06 07:52:40,361 |    INFO | client | Connecting to: 127.0.0.1:4444
2022-12-06 07:52:53,075 |    INFO | client | Logging as 'user_2' ...
2022-12-06 07:52:53,075 |    INFO | client | Starting input thread
2022-12-06 07:53:28,405 | WARNING | client | Server has disconnected
2022-12-06 07:53:28,405 | WARNING | client | Server has disconnected
